id,ip,recorded_timestamp,date,time,ping,players_online,online
14079,minemen.club,2023-08-26 05:32:28,2023-08-26,"05:32:28",85,1177,1
14080,mc.minehut.com,2023-08-26 05:32:28,2023-08-26,"05:32:28",160,7925,1
14081,og-network.net,2023-08-26 05:32:28,2023-08-26,"05:32:28",98,73,1
14082,mineplex.com,2023-08-26 05:32:41,2023-08-26,"05:32:41",24,,"0"
14083,mc.ltt.gg,2023-08-26 05:32:53,2023-08-26,"05:32:53",83,,"0"
14084,purpleprison.net,2023-08-26 05:32:53,2023-08-26,"05:32:53",89,660,1
14086,hypixel.net,2023-08-26 05:37:56,2023-08-26,"05:37:56",153,46117,1
14087,minemen.club,2023-08-26 05:37:56,2023-08-26,"05:37:56",107,1197,1
14088,mc.minehut.com,2023-08-26 05:37:57,2023-08-26,"05:37:57",168,8016,1
14089,og-network.net,2023-08-26 05:37:57,2023-08-26,"05:37:57",106,73,1
14090,mineplex.com,2023-08-26 05:38:21,2023-08-26,"05:38:21","0",,"0"
14091,mc.ltt.gg,2023-08-26 05:38:36,2023-08-26,"05:38:36",86,,"0"
14092,purpleprison.net,2023-08-26 05:38:36,2023-08-26,"05:38:36",96,642,1
14094,hypixel.net,2023-08-26 05:43:43,2023-08-26,"05:43:43",143,46480,1
14095,minemen.club,2023-08-26 05:43:43,2023-08-26,"05:43:43",123,1194,1
14096,mc.minehut.com,2023-08-26 05:43:44,2023-08-26,"05:43:44",172,8036,1
14097,og-network.net,2023-08-26 05:43:44,2023-08-26,"05:43:44",97,72,1
14098,mineplex.com,2023-08-26 05:43:56,2023-08-26,"05:43:56",20,,"0"
14099,mc.ltt.gg,2023-08-26 05:44:14,2023-08-26,"05:44:14",87,,"0"
14100,purpleprison.net,2023-08-26 05:44:15,2023-08-26,"05:44:15",137,642,1
14102,hypixel.net,2023-08-26 05:49:20,2023-08-26,"05:49:20",151,46836,1
14103,minemen.club,2023-08-26 05:49:21,2023-08-26,"05:49:21",87,1185,1
14104,mc.minehut.com,2023-08-26 05:49:21,2023-08-26,"05:49:21",168,8119,1
14105,og-network.net,2023-08-26 05:49:21,2023-08-26,"05:49:21",97,72,1
14106,mineplex.com,2023-08-26 05:49:46,2023-08-26,"05:49:46","0",,"0"
14107,mc.ltt.gg,2023-08-26 05:50:05,2023-08-26,"05:50:05",84,,"0"
14108,purpleprison.net,2023-08-26 05:50:06,2023-08-26,"05:50:06",98,624,1
14110,hypixel.net,2023-08-26 05:55:11,2023-08-26,"05:55:11",152,47145,1
14111,minemen.club,2023-08-26 05:55:12,2023-08-26,"05:55:12",97,1209,1
14112,mc.minehut.com,2023-08-26 05:55:12,2023-08-26,"05:55:12",165,8185,1
14113,og-network.net,2023-08-26 05:55:12,2023-08-26,"05:55:12",105,76,1
14114,mineplex.com,2023-08-26 05:55:36,2023-08-26,"05:55:36","0",,"0"
14115,mc.ltt.gg,2023-08-26 05:55:51,2023-08-26,"05:55:51",85,,"0"
14116,purpleprison.net,2023-08-26 05:55:51,2023-08-26,"05:55:51",98,702,1
14118,hypixel.net,2023-08-26 06:00:58,2023-08-26,"06:00:58",155,47407,1
14119,minemen.club,2023-08-26 06:00:58,2023-08-26,"06:00:58",129,1226,1
14120,mc.minehut.com,2023-08-26 06:00:59,2023-08-26,"06:00:59",165,8200,1
14121,og-network.net,2023-08-26 06:00:59,2023-08-26,"06:00:59",99,74,1
14122,mineplex.com,2023-08-26 06:01:11,2023-08-26,"06:01:11",19,,"0"
14123,mc.ltt.gg,2023-08-26 06:01:30,2023-08-26,"06:01:30",85,,"0"
14124,purpleprison.net,2023-08-26 06:01:30,2023-08-26,"06:01:30",107,726,1
14126,hypixel.net,2023-08-26 06:06:36,2023-08-26,"06:06:36",143,47761,1
14127,minemen.club,2023-08-26 06:06:36,2023-08-26,"06:06:36",96,1221,1
14128,mc.minehut.com,2023-08-26 06:06:36,2023-08-26,"06:06:36",156,8320,1
14129,og-network.net,2023-08-26 06:06:37,2023-08-26,"06:06:37",97,77,1
14130,mineplex.com,2023-08-26 06:07:01,2023-08-26,"06:07:01","0",,"0"
14131,mc.ltt.gg,2023-08-26 06:07:31,2023-08-26,"06:07:31","0",,"0"
14132,purpleprison.net,2023-08-26 06:07:34,2023-08-26,"06:07:34",100,654,1
14134,hypixel.net,2023-08-26 06:12:40,2023-08-26,"06:12:40",149,48088,1
14135,minemen.club,2023-08-26 06:12:41,2023-08-26,"06:12:41",88,1209,1
14136,mc.minehut.com,2023-08-26 06:12:41,2023-08-26,"06:12:41",168,8448,1
14137,og-network.net,2023-08-26 06:12:41,2023-08-26,"06:12:41",97,75,1
14138,mineplex.com,2023-08-26 06:13:05,2023-08-26,"06:13:05","0",,"0"
14139,mc.ltt.gg,2023-08-26 06:13:30,2023-08-26,"06:13:30","0",,"0"
14140,purpleprison.net,2023-08-26 06:13:32,2023-08-26,"06:13:32",96,726,1
14142,hypixel.net,2023-08-26 06:18:38,2023-08-26,"06:18:38",143,48375,1
14143,minemen.club,2023-08-26 06:18:38,2023-08-26,"06:18:38",106,1201,1
14144,mc.minehut.com,2023-08-26 06:18:39,2023-08-26,"06:18:39",166,8519,1
14145,og-network.net,2023-08-26 06:18:41,2023-08-26,"06:18:41",103,82,1
14146,mineplex.com,2023-08-26 06:19:03,2023-08-26,"06:19:03","0",,"0"
14147,mc.ltt.gg,2023-08-26 06:19:24,2023-08-26,"06:19:24",86,,"0"
14148,purpleprison.net,2023-08-26 06:19:24,2023-08-26,"06:19:24",91,726,1
14150,hypixel.net,2023-08-26 06:24:27,2023-08-26,"06:24:27",143,48809,1
14151,minemen.club,2023-08-26 06:24:27,2023-08-26,"06:24:27",104,1195,1
14152,mc.minehut.com,2023-08-26 06:24:27,2023-08-26,"06:24:27",174,8655,1
14153,og-network.net,2023-08-26 06:24:33,2023-08-26,"06:24:33",122,77,1
14154,mineplex.com,2023-08-26 06:24:57,2023-08-26,"06:24:57","0",,"0"
14155,mc.ltt.gg,2023-08-26 06:25:23,2023-08-26,"06:25:23",88,,"0"
14156,purpleprison.net,2023-08-26 06:25:23,2023-08-26,"06:25:23",96,696,1
14158,hypixel.net,2023-08-26 06:30:30,2023-08-26,"06:30:30",149,49231,1
14159,minemen.club,2023-08-26 06:30:30,2023-08-26,"06:30:30",96,1207,1
14160,mc.minehut.com,2023-08-26 06:30:30,2023-08-26,"06:30:30",180,8747,1
14161,og-network.net,2023-08-26 06:30:31,2023-08-26,"06:30:31",101,79,1
14162,mineplex.com,2023-08-26 06:30:43,2023-08-26,"06:30:43",22,,"0"
14163,mc.ltt.gg,2023-08-26 06:31:01,2023-08-26,"06:31:01",83,,"0"
14164,purpleprison.net,2023-08-26 06:31:01,2023-08-26,"06:31:01",114,702,1
14166,hypixel.net,2023-08-26 06:36:07,2023-08-26,"06:36:07",155,49467,1
14167,minemen.club,2023-08-26 06:36:07,2023-08-26,"06:36:07",101,1184,1
14168,mc.minehut.com,2023-08-26 06:36:08,2023-08-26,"06:36:08",164,8819,1
14169,og-network.net,2023-08-26 06:36:08,2023-08-26,"06:36:08",105,83,1
14170,mineplex.com,2023-08-26 06:36:37,2023-08-26,"06:36:37","0",,"0"
14171,mc.ltt.gg,2023-08-26 06:37:02,2023-08-26,"06:37:02","0",,"0"
14172,purpleprison.net,2023-08-26 06:37:04,2023-08-26,"06:37:04",107,678,1
14174,hypixel.net,2023-08-26 06:42:11,2023-08-26,"06:42:11",142,49508,1
14175,minemen.club,2023-08-26 06:42:11,2023-08-26,"06:42:11",97,1218,1
14176,mc.minehut.com,2023-08-26 06:42:11,2023-08-26,"06:42:11",169,8874,1
14177,og-network.net,2023-08-26 06:42:12,2023-08-26,"06:42:12",100,74,1
14178,mineplex.com,2023-08-26 06:42:24,2023-08-26,"06:42:24",26,,"0"
14179,mc.ltt.gg,2023-08-26 06:42:41,2023-08-26,"06:42:41","0",,"0"
14180,purpleprison.net,2023-08-26 06:42:44,2023-08-26,"06:42:44",90,672,1
14182,hypixel.net,2023-08-26 06:47:50,2023-08-26,"06:47:50",143,49715,1
14183,minemen.club,2023-08-26 06:47:50,2023-08-26,"06:47:50",97,1176,1
14184,mc.minehut.com,2023-08-26 06:47:51,2023-08-26,"06:47:51",160,8885,1
14185,og-network.net,2023-08-26 06:47:51,2023-08-26,"06:47:51",98,75,1
14186,mineplex.com,2023-08-26 06:48:03,2023-08-26,"06:48:03",20,,"0"
14187,mc.ltt.gg,2023-08-26 06:48:16,2023-08-26,"06:48:16",86,,"0"
14188,purpleprison.net,2023-08-26 06:48:16,2023-08-26,"06:48:16",98,732,1
14190,hypixel.net,2023-08-26 06:53:23,2023-08-26,"06:53:23",146,50001,1
14191,minemen.club,2023-08-26 06:53:23,2023-08-26,"06:53:23",118,1244,1
14192,mc.minehut.com,2023-08-26 06:53:23,2023-08-26,"06:53:23",168,8970,1
14193,og-network.net,2023-08-26 06:53:24,2023-08-26,"06:53:24",98,75,1
14194,mineplex.com,2023-08-26 06:53:36,2023-08-26,"06:53:36",19,,"0"
14195,mc.ltt.gg,2023-08-26 06:53:54,2023-08-26,"06:53:54",86,,"0"
14196,purpleprison.net,2023-08-26 06:53:54,2023-08-26,"06:53:54",91,786,1
14198,hypixel.net,2023-08-26 06:59:00,2023-08-26,"06:59:00",147,50312,1
14199,minemen.club,2023-08-26 06:59:00,2023-08-26,"06:59:00",94,1270,1
14200,mc.minehut.com,2023-08-26 06:59:01,2023-08-26,"06:59:01",163,9092,1
14201,og-network.net,2023-08-26 06:59:01,2023-08-26,"06:59:01",103,75,1
14202,mineplex.com,2023-08-26 06:59:25,2023-08-26,"06:59:25","0",,"0"
14203,mc.ltt.gg,2023-08-26 06:59:56,2023-08-26,"06:59:56","0",,"0"
14204,purpleprison.net,2023-08-26 06:59:58,2023-08-26,"06:59:58",108,780,1
14206,hypixel.net,2023-08-26 07:05:01,2023-08-26,"07:05:01",159,50465,1
14207,minemen.club,2023-08-26 07:05:01,2023-08-26,"07:05:01",94,1292,1
14208,mc.minehut.com,2023-08-26 07:05:02,2023-08-26,"07:05:02",165,9227,1
14209,og-network.net,2023-08-26 07:05:02,2023-08-26,"07:05:02",99,79,1
14210,mineplex.com,2023-08-26 07:05:26,2023-08-26,"07:05:26","0",,"0"
14211,mc.ltt.gg,2023-08-26 07:05:57,2023-08-26,"07:05:57","0",,"0"
14212,purpleprison.net,2023-08-26 07:05:59,2023-08-26,"07:05:59",104,816,1
14214,hypixel.net,2023-08-26 07:11:06,2023-08-26,"07:11:06",146,50738,1
14215,minemen.club,2023-08-26 07:11:06,2023-08-26,"07:11:06",94,1333,1
14216,mc.minehut.com,2023-08-26 07:11:06,2023-08-26,"07:11:06",183,9333,1
14217,og-network.net,2023-08-26 07:11:07,2023-08-26,"07:11:07",104,77,1
14218,mineplex.com,2023-08-26 07:11:19,2023-08-26,"07:11:19",19,,"0"
14219,mc.ltt.gg,2023-08-26 07:11:31,2023-08-26,"07:11:31",84,,"0"
14220,purpleprison.net,2023-08-26 07:11:32,2023-08-26,"07:11:32",103,834,1
14222,hypixel.net,2023-08-26 07:16:37,2023-08-26,"07:16:37",144,50934,1
14223,minemen.club,2023-08-26 07:16:38,2023-08-26,"07:16:38",90,1401,1
14224,mc.minehut.com,2023-08-26 07:16:38,2023-08-26,"07:16:38",157,9353,1
14225,og-network.net,2023-08-26 07:16:38,2023-08-26,"07:16:38",97,79,1
14226,mineplex.com,2023-08-26 07:17:02,2023-08-26,"07:17:02","0",,"0"
14227,mc.ltt.gg,2023-08-26 07:17:28,2023-08-26,"07:17:28",88,,"0"
14228,purpleprison.net,2023-08-26 07:17:29,2023-08-26,"07:17:29",118,834,1
14230,hypixel.net,2023-08-26 07:22:34,2023-08-26,"07:22:34",142,51332,1
14231,minemen.club,2023-08-26 07:22:35,2023-08-26,"07:22:35",99,1399,1
14232,mc.minehut.com,2023-08-26 07:22:35,2023-08-26,"07:22:35",157,9420,1
14233,og-network.net,2023-08-26 07:22:35,2023-08-26,"07:22:35",107,80,1
14234,mineplex.com,2023-08-26 07:22:59,2023-08-26,"07:22:59","0",,"0"
14235,mc.ltt.gg,2023-08-26 07:23:25,2023-08-26,"07:23:25",92,,"0"
14236,purpleprison.net,2023-08-26 07:23:25,2023-08-26,"07:23:25",89,864,1
14238,hypixel.net,2023-08-26 07:28:31,2023-08-26,"07:28:31",138,51674,1
14239,minemen.club,2023-08-26 07:28:31,2023-08-26,"07:28:31",93,1409,1
14240,mc.minehut.com,2023-08-26 07:28:31,2023-08-26,"07:28:31",161,9488,1
14241,og-network.net,2023-08-26 07:28:32,2023-08-26,"07:28:32",95,77,1
14242,mineplex.com,2023-08-26 07:28:56,2023-08-26,"07:28:56","0",,"0"
14243,mc.ltt.gg,2023-08-26 07:29:15,2023-08-26,"07:29:15","0",,"0"
14244,purpleprison.net,2023-08-26 07:29:17,2023-08-26,"07:29:17",113,864,1
14246,hypixel.net,2023-08-26 07:34:24,2023-08-26,"07:34:24",137,51904,1
14247,minemen.club,2023-08-26 07:34:24,2023-08-26,"07:34:24",87,1364,1
14248,mc.minehut.com,2023-08-26 07:34:24,2023-08-26,"07:34:24",158,9597,1
14249,og-network.net,2023-08-26 07:34:25,2023-08-26,"07:34:25",100,77,1
14250,mineplex.com,2023-08-26 07:34:37,2023-08-26,"07:34:37",17,,"0"
14251,mc.ltt.gg,2023-08-26 07:34:55,2023-08-26,"07:34:55",82,,"0"
14252,purpleprison.net,2023-08-26 07:34:56,2023-08-26,"07:34:56",99,846,1
14254,hypixel.net,2023-08-26 07:40:01,2023-08-26,"07:40:01",137,52236,1
14255,minemen.club,2023-08-26 07:40:01,2023-08-26,"07:40:01",84,1369,1
14256,mc.minehut.com,2023-08-26 07:40:02,2023-08-26,"07:40:02",160,9690,1
14257,og-network.net,2023-08-26 07:40:02,2023-08-26,"07:40:02",103,76,1
14258,mineplex.com,2023-08-26 07:40:26,2023-08-26,"07:40:26","0",,"0"
14259,mc.ltt.gg,2023-08-26 07:40:51,2023-08-26,"07:40:51","0",,"0"
14260,purpleprison.net,2023-08-26 07:40:54,2023-08-26,"07:40:54",89,810,1
14262,hypixel.net,2023-08-26 07:46:00,2023-08-26,"07:46:00",138,52311,1
14263,minemen.club,2023-08-26 07:46:00,2023-08-26,"07:46:00",92,1335,1
14264,mc.minehut.com,2023-08-26 07:46:01,2023-08-26,"07:46:01",159,9717,1
14265,og-network.net,2023-08-26 07:46:01,2023-08-26,"07:46:01",100,75,1
14266,mineplex.com,2023-08-26 07:46:13,2023-08-26,"07:46:13",16,,"0"
14267,mc.ltt.gg,2023-08-26 07:46:26,2023-08-26,"07:46:26",83,,"0"
14268,purpleprison.net,2023-08-26 07:46:26,2023-08-26,"07:46:26",124,858,1
14270,hypixel.net,2023-08-26 07:51:32,2023-08-26,"07:51:32",140,52395,1
14271,minemen.club,2023-08-26 07:51:33,2023-08-26,"07:51:33",85,1352,1
14272,mc.minehut.com,2023-08-26 07:51:33,2023-08-26,"07:51:33",164,9806,1
14273,og-network.net,2023-08-26 07:51:33,2023-08-26,"07:51:33",97,74,1
14274,mineplex.com,2023-08-26 07:51:45,2023-08-26,"07:51:45",17,,"0"
14275,mc.ltt.gg,2023-08-26 07:52:04,2023-08-26,"07:52:04",83,,"0"
14276,purpleprison.net,2023-08-26 07:52:04,2023-08-26,"07:52:04",100,822,1
14278,hypixel.net,2023-08-26 07:57:10,2023-08-26,"07:57:10",137,52730,1
14279,minemen.club,2023-08-26 07:57:10,2023-08-26,"07:57:10",82,1329,1
14280,mc.minehut.com,2023-08-26 07:57:10,2023-08-26,"07:57:10",165,9900,1
14281,og-network.net,2023-08-26 07:57:11,2023-08-26,"07:57:11",94,76,1
14282,mineplex.com,2023-08-26 07:57:35,2023-08-26,"07:57:35","0",,"0"
14283,mc.ltt.gg,2023-08-26 07:58:00,2023-08-26,"07:58:00","0",,"0"
14284,purpleprison.net,2023-08-26 07:58:02,2023-08-26,"07:58:02",100,858,1
14286,hypixel.net,2023-08-26 08:03:09,2023-08-26,"08:03:09",143,52578,1
14287,minemen.club,2023-08-26 08:03:09,2023-08-26,"08:03:09",88,1329,1
14288,mc.minehut.com,2023-08-26 08:03:09,2023-08-26,"08:03:09",167,9955,1
14289,og-network.net,2023-08-26 08:03:09,2023-08-26,"08:03:09",96,75,1
14290,mineplex.com,2023-08-26 08:03:22,2023-08-26,"08:03:22",23,,"0"
14291,mc.ltt.gg,2023-08-26 08:03:40,2023-08-26,"08:03:40",81,,"0"
14292,purpleprison.net,2023-08-26 08:03:40,2023-08-26,"08:03:40",102,912,1
14294,hypixel.net,2023-08-26 08:08:46,2023-08-26,"08:08:46",149,52652,1
14295,minemen.club,2023-08-26 08:08:46,2023-08-26,"08:08:46",86,1317,1
14296,mc.minehut.com,2023-08-26 08:08:47,2023-08-26,"08:08:47",162,9984,1
14297,og-network.net,2023-08-26 08:08:47,2023-08-26,"08:08:47",93,75,1
14298,mineplex.com,2023-08-26 08:09:11,2023-08-26,"08:09:11","0",,"0"
14299,mc.ltt.gg,2023-08-26 08:09:30,2023-08-26,"08:09:30","0",,"0"
14300,purpleprison.net,2023-08-26 08:09:32,2023-08-26,"08:09:32",106,954,1
14302,hypixel.net,2023-08-26 08:14:38,2023-08-26,"08:14:38",136,52856,1
14303,minemen.club,2023-08-26 08:14:38,2023-08-26,"08:14:38",79,1325,1
14304,mc.minehut.com,2023-08-26 08:14:39,2023-08-26,"08:14:39",174,10032,1
14305,og-network.net,2023-08-26 08:14:44,2023-08-26,"08:14:44",104,76,1
14306,mineplex.com,2023-08-26 08:15:08,2023-08-26,"08:15:08","0",,"0"
14307,mc.ltt.gg,2023-08-26 08:15:29,2023-08-26,"08:15:29",95,,"0"
14308,purpleprison.net,2023-08-26 08:15:29,2023-08-26,"08:15:29",85,960,1
14310,hypixel.net,2023-08-26 08:20:35,2023-08-26,"08:20:35",144,53211,1
14311,minemen.club,2023-08-26 08:20:35,2023-08-26,"08:20:35",98,1308,1
14312,mc.minehut.com,2023-08-26 08:20:36,2023-08-26,"08:20:36",157,10096,1
14313,og-network.net,2023-08-26 08:20:36,2023-08-26,"08:20:36",92,76,1
14314,mineplex.com,2023-08-26 08:21:00,2023-08-26,"08:21:00","0",,"0"
14315,mc.ltt.gg,2023-08-26 08:21:25,2023-08-26,"08:21:25","0",,"0"
14316,purpleprison.net,2023-08-26 08:21:27,2023-08-26,"08:21:27",101,942,1
14318,hypixel.net,2023-08-26 08:26:34,2023-08-26,"08:26:34",135,53568,1
14319,minemen.club,2023-08-26 08:26:34,2023-08-26,"08:26:34",94,1267,1
14320,mc.minehut.com,2023-08-26 08:26:34,2023-08-26,"08:26:34",164,10181,1
14321,og-network.net,2023-08-26 08:26:35,2023-08-26,"08:26:35",100,76,1
14322,mineplex.com,2023-08-26 08:26:47,2023-08-26,"08:26:47",20,,"0"
14323,mc.ltt.gg,2023-08-26 08:26:53,2023-08-26,"08:26:53",83,,"0"
14324,purpleprison.net,2023-08-26 08:26:54,2023-08-26,"08:26:54",93,948,1
14326,hypixel.net,2023-08-26 08:32:00,2023-08-26,"08:32:00",141,53679,1
14327,minemen.club,2023-08-26 08:32:00,2023-08-26,"08:32:00",85,1244,1
14328,mc.minehut.com,2023-08-26 08:32:00,2023-08-26,"08:32:00",160,10264,1
14329,og-network.net,2023-08-26 08:32:00,2023-08-26,"08:32:00",98,76,1
14330,mineplex.com,2023-08-26 08:32:25,2023-08-26,"08:32:25","0",,"0"
14331,mc.ltt.gg,2023-08-26 08:32:43,2023-08-26,"08:32:43","0",,"0"
14332,purpleprison.net,2023-08-26 08:32:45,2023-08-26,"08:32:45",97,846,1
14334,hypixel.net,2023-08-26 08:37:52,2023-08-26,"08:37:52",139,53738,1
14335,minemen.club,2023-08-26 08:37:52,2023-08-26,"08:37:52",98,1290,1
14336,mc.minehut.com,2023-08-26 08:37:52,2023-08-26,"08:37:52",157,10313,1
14337,og-network.net,2023-08-26 08:37:53,2023-08-26,"08:37:53",96,80,1
14338,mineplex.com,2023-08-26 08:38:05,2023-08-26,"08:38:05",17,,"0"
14339,mc.ltt.gg,2023-08-26 08:38:23,2023-08-26,"08:38:23",83,,"0"
14340,purpleprison.net,2023-08-26 08:38:23,2023-08-26,"08:38:23",106,846,1
14342,hypixel.net,2023-08-26 08:43:30,2023-08-26,"08:43:30",152,53933,1
14343,minemen.club,2023-08-26 08:43:30,2023-08-26,"08:43:30",95,1265,1
14344,mc.minehut.com,2023-08-26 08:43:31,2023-08-26,"08:43:31",165,10389,1
14345,og-network.net,2023-08-26 08:43:31,2023-08-26,"08:43:31",93,88,1
14346,mineplex.com,2023-08-26 08:43:43,2023-08-26,"08:43:43",16,,"0"
14347,mc.ltt.gg,2023-08-26 08:44:02,2023-08-26,"08:44:02",85,,"0"
14348,purpleprison.net,2023-08-26 08:44:02,2023-08-26,"08:44:02",161,828,1
14350,hypixel.net,2023-08-26 08:49:07,2023-08-26,"08:49:07",138,54109,1
14351,minemen.club,2023-08-26 08:49:08,2023-08-26,"08:49:08",92,1278,1
14352,mc.minehut.com,2023-08-26 08:49:08,2023-08-26,"08:49:08",168,10422,1
14353,og-network.net,2023-08-26 08:49:08,2023-08-26,"08:49:08",94,92,1
14354,mineplex.com,2023-08-26 08:49:33,2023-08-26,"08:49:33","0",,"0"
14355,mc.ltt.gg,2023-08-26 08:49:47,2023-08-26,"08:49:47",83,,"0"
14356,purpleprison.net,2023-08-26 08:49:47,2023-08-26,"08:49:47",91,900,1
14358,hypixel.net,2023-08-26 08:55:01,2023-08-26,"08:55:01",144,54086,1
14359,minemen.club,2023-08-26 08:55:02,2023-08-26,"08:55:02",91,1291,1
14360,mc.minehut.com,2023-08-26 08:55:02,2023-08-26,"08:55:02",157,10488,1
14361,og-network.net,2023-08-26 08:55:02,2023-08-26,"08:55:02",92,92,1
14362,mineplex.com,2023-08-26 08:55:26,2023-08-26,"08:55:26","0",,"0"
14363,mc.ltt.gg,2023-08-26 08:55:47,2023-08-26,"08:55:47",81,,"0"
14364,purpleprison.net,2023-08-26 08:55:47,2023-08-26,"08:55:47",88,942,1
14366,hypixel.net,2023-08-26 09:00:49,2023-08-26,"09:00:49",141,54156,1
14367,minemen.club,2023-08-26 09:00:50,2023-08-26,"09:00:50",94,1307,1
14368,mc.minehut.com,2023-08-26 09:00:50,2023-08-26,"09:00:50",157,10536,1
14369,og-network.net,2023-08-26 09:00:50,2023-08-26,"09:00:50",93,93,1
14370,mineplex.com,2023-08-26 09:01:13,2023-08-26,"09:01:13","0",,"0"
14371,mc.ltt.gg,2023-08-26 09:01:24,2023-08-26,"09:01:24","0",,"0"
14372,purpleprison.net,2023-08-26 09:01:26,2023-08-26,"09:01:26",126,942,1
14374,hypixel.net,2023-08-26 09:06:32,2023-08-26,"09:06:32",138,54258,1
14375,minemen.club,2023-08-26 09:06:32,2023-08-26,"09:06:32",93,1289,1
14376,mc.minehut.com,2023-08-26 09:06:33,2023-08-26,"09:06:33",155,10623,1
14377,og-network.net,2023-08-26 09:06:33,2023-08-26,"09:06:33",97,91,1
14378,mineplex.com,2023-08-26 09:06:57,2023-08-26,"09:06:57","0",,"0"
14379,mc.ltt.gg,2023-08-26 09:07:28,2023-08-26,"09:07:28","0",,"0"
14380,purpleprison.net,2023-08-26 09:07:30,2023-08-26,"09:07:30",93,948,1
14382,hypixel.net,2023-08-26 09:12:37,2023-08-26,"09:12:37",142,54356,1
14383,minemen.club,2023-08-26 09:12:37,2023-08-26,"09:12:37",96,1275,1
14384,mc.minehut.com,2023-08-26 09:12:37,2023-08-26,"09:12:37",158,10615,1
14385,og-network.net,2023-08-26 09:12:38,2023-08-26,"09:12:38",89,95,1
14386,mineplex.com,2023-08-26 09:12:50,2023-08-26,"09:12:50",19,,"0"
14387,mc.ltt.gg,2023-08-26 09:13:08,2023-08-26,"09:13:08",83,,"0"
14388,purpleprison.net,2023-08-26 09:13:09,2023-08-26,"09:13:09",89,936,1
14390,hypixel.net,2023-08-26 09:18:14,2023-08-26,"09:18:14",152,54513,1
14391,minemen.club,2023-08-26 09:18:14,2023-08-26,"09:18:14",100,1270,1
14392,mc.minehut.com,2023-08-26 09:18:15,2023-08-26,"09:18:15",165,10624,1
14393,og-network.net,2023-08-26 09:18:15,2023-08-26,"09:18:15",95,97,1
14394,mineplex.com,2023-08-26 09:18:39,2023-08-26,"09:18:39","0",,"0"
14395,mc.ltt.gg,2023-08-26 09:19:00,2023-08-26,"09:19:00",79,,"0"
14396,purpleprison.net,2023-08-26 09:19:00,2023-08-26,"09:19:00",102,936,1
14398,hypixel.net,2023-08-26 09:24:02,2023-08-26,"09:24:02",138,54737,1
14399,minemen.club,2023-08-26 09:24:03,2023-08-26,"09:24:03",91,1277,1
14400,mc.minehut.com,2023-08-26 09:24:03,2023-08-26,"09:24:03",157,10625,1
14401,og-network.net,2023-08-26 09:24:03,2023-08-26,"09:24:03",94,91,1
14402,mineplex.com,2023-08-26 09:24:28,2023-08-26,"09:24:28","0",,"0"
14403,mc.ltt.gg,2023-08-26 09:24:48,2023-08-26,"09:24:48",82,,"0"
14404,purpleprison.net,2023-08-26 09:24:48,2023-08-26,"09:24:48",96,150,1
14406,hypixel.net,2023-08-26 09:29:54,2023-08-26,"09:29:54",140,54863,1
14407,minemen.club,2023-08-26 09:29:54,2023-08-26,"09:29:54",96,1256,1
14408,mc.minehut.com,2023-08-26 09:29:54,2023-08-26,"09:29:54",168,10617,1
14409,og-network.net,2023-08-26 09:29:55,2023-08-26,"09:29:55",102,88,1
14410,mineplex.com,2023-08-26 09:30:19,2023-08-26,"09:30:19","0",,"0"
14411,mc.ltt.gg,2023-08-26 09:30:40,2023-08-26,"09:30:40",81,,"0"
14412,purpleprison.net,2023-08-26 09:30:40,2023-08-26,"09:30:40",96,876,1
14414,hypixel.net,2023-08-26 09:35:47,2023-08-26,"09:35:47",139,54933,1
14415,minemen.club,2023-08-26 09:35:47,2023-08-26,"09:35:47",85,1234,1
14416,mc.minehut.com,2023-08-26 09:35:47,2023-08-26,"09:35:47",162,10663,1
14417,og-network.net,2023-08-26 09:35:47,2023-08-26,"09:35:47",106,87,1
14418,mineplex.com,2023-08-26 09:36:00,2023-08-26,"09:36:00",19,,"0"
14419,mc.ltt.gg,2023-08-26 09:36:18,2023-08-26,"09:36:18",81,,"0"
14420,purpleprison.net,2023-08-26 09:36:18,2023-08-26,"09:36:18",88,954,1
14422,hypixel.net,2023-08-26 09:41:25,2023-08-26,"09:41:25",147,54902,1
14423,minemen.club,2023-08-26 09:41:25,2023-08-26,"09:41:25",95,1239,1
14424,mc.minehut.com,2023-08-26 09:41:26,2023-08-26,"09:41:26",164,10643,1
14425,og-network.net,2023-08-26 09:41:26,2023-08-26,"09:41:26",92,83,1
14426,mineplex.com,2023-08-26 09:41:38,2023-08-26,"09:41:38",16,,"0"
14427,mc.ltt.gg,2023-08-26 09:41:56,2023-08-26,"09:41:56",82,,"0"
14428,purpleprison.net,2023-08-26 09:41:57,2023-08-26,"09:41:57",92,984,1
14430,hypixel.net,2023-08-26 09:46:59,2023-08-26,"09:46:59",146,54992,1
14431,minemen.club,2023-08-26 09:46:59,2023-08-26,"09:46:59",85,1215,1
14432,mc.minehut.com,2023-08-26 09:47:00,2023-08-26,"09:47:00",164,10661,1
14433,og-network.net,2023-08-26 09:47:00,2023-08-26,"09:47:00",94,83,1
14434,mineplex.com,2023-08-26 09:47:24,2023-08-26,"09:47:24","0",,"0"
14435,mc.ltt.gg,2023-08-26 09:47:44,2023-08-26,"09:47:44",83,,"0"
14436,purpleprison.net,2023-08-26 09:47:44,2023-08-26,"09:47:44",92,990,1
14438,hypixel.net,2023-08-26 09:52:51,2023-08-26,"09:52:51",138,55000,1
